fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Matthew Semelsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Rani Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.002678865882242088,0.007446896916350292,0.005965113140282791,0.006006627292750921,0.0028630256019782445,0.005449820703468682,0.0037233074687800286,0.0022206807879359275,0.0013982237751516459,0.0013083581665957159,0.0008862083265718256,0.0028107042658092663,0.0060688910647485605,0.006252368007874103,0.014383727735128173,0.022974244350252145,0.009813189237608157,0.009390722336852945,0.0021988117473584383,0.00829868806615922,0.00982494918725167,0.014561860225201888,0.015067420721442184,0.015267974716517533,0.005853747813780476,0.005446484584196184,0.006207217514271456,0.0010867150653748724,0.00889142697443093,0.008610024980992724,0.008551583948160232,0.01107903198839722,0.03075540161912398,0.016688864752961156,0.02182399598383992,0.0289496089564907,0.013607877042696672,0.024709931138421678,0.022997446027245443,0.023402864372039332,0.03953994980290058,0.038116361342917966,0.06513847029269114,0.014246000924356999,0.014706677138183985,0.01056232115592846,0.00990162091353433,0.005321989235013481,0.005498456306457163,0.006746343718393413,0.005557907210400445,0.0061515499239185875,0.0005257330125628255,0.0011848588455847437,0.0017384269089112596,0.002093703936604535,0.002234032662512854,0.004322249822786389,0.006886114746344446,0.0035398230088495575,0.007060883704931361,0.007023688705165969,0.005278385044571527,0.005499227189164288,0.01826732252261003,0.008410815306484841,0.010712939836926253,0.01206576519202191,0.011782765197970826,0.012331551851781862,0.03373802561040866,0.03381973115135944,0.03490152399266982,0.025140953283708314,0.02421498516026392,0.02687168509595073,0.026941343011954725,0.017213494182239927,0.011920495220457699,0.04473290716692585,0.0417179662336129,0.03740133927161009,0.09670212018437219,0.17688169808201332,0.10693816173522894,0.14234044058305764,0.005104403306256368,0.0068349166758146,0.01534081195482656,0.012239147735246503,0.016971763716549033,0.01653611639108845,0.0073173427617035216,0.007147813508978841,0.007337611782090971,0.004193778953152294,0.004219455410060551,0.0037500401181077094,0.003798411170424822,0.0035482997082285413,0.0055437355387643545,0.006132023693756578,0.005178136440503362,0.003246610428437625,0.08170582414489425,0.04634072615795931,0.09764891301306686,0.05220564031242084,0.043130961351348474,0.034892675963936096,0.03014273720533983,0.02427359317606266,0.02848997376971094,0.021489420470161825,0.0,0.0
Gloria de Paula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominick Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005891589478331225,0.006869715801221467,0.0054578166163336125,0.0031179586749125097,0.0033765087278095555,0.00387346300427016,0.004245407501749797,0.0009763506183553918,0.0013106924374530016,0.0013351697665226377,0.0003727938870356115,0.0003724374875260172,0.00034856109622464766,0.0002992743259706553,0.00025544561258846973,0.0002511834582172668,0.0007389050577419979,0.00040625126256887316,0.006576394077146268,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005924094840754104,0.0027322546370960425,0.002758602473313155,0.005045153841293995,0.02601499659277114,0.02157755021364892,0.016608790941046836,0.022948294145893732,0.005573613026221383,0.006193334637240194,0.0017551387448026252,0.020299871713215827,0.02045932611553615,0.018197987013235634,0.016723489556368876,0.017272746520077733,0.0452632398073669,0.036862231440428155,0.0014542177736684436,0.003470332746284149,0.0028355884485831047,0.0008917456616867538,0.0007794310769800142,0.0014497505938755061,0.0011432664333481017,8.687090982799562e-05,8.56452119990026e-05,7.815827583269443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037560290774407926
Song Yadong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035026269702276703,0.003472222222222222,0.0035650623885918,0.0035714285714285713,0.0035460992907801418,0.007714539629433246,0.007200702507561714,0.007136468182979811,0.007111094195038093,0.007073369735768531,0.011520120419025871,0.010355782299877866,0.1700659029306933,0.13632044431580623,0.04609791524737197,0.04352601175641928,0.02769540816886868,0.03266275560930513,0.03272031676076075,0.03285411987999033,0.012078984549473586,0.010674111011079727,0.008079811618787224,0.031947672097752504,0.02844052913977296,0.014032168073942409,0.01700322071657889,0.017462884133138408,0.015490660866006775,0.006791735883381919,0.0089097804714499,0.011143512518047549,0.014659870833751289
Petr Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0035714285714285713,0.0035460992907801418,0.003861003861003861,0.14075213162835842,0.11557933110654647,0.13410535013058655,0.1326220427905827,0.12896930266432244,0.15924549914240294,0.03703173385897284,0.05398438121775504,0.0216622596666785,0.026335581012108183,0.028306493263166945,0.08385127950207209,0.036000551423599335,0.05711011720163546,0.029129145647942042,0.017775621638445722,0.016139061856798285,0.013885233550435496,0.0800596297016169,0.06814718221795084,0.06945447059660252,0.044995500610363066,0.04089304660644245,0.049299367679191415,0.021219300425719307,0.020565450340115227,0.0054418102043698605
Jan Blachowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.010221285563751317,0.00833742422078096,0.029803453187079696,0.003945479291430002,0.0016908813832126677,0.007019412686717429,0.006454387184663443,0.007178440591733966,0.007694082569246009,0.008175960268136514,0.004638561376915499,0.004797933915514561,0.011123370239710249,0.012438734651400439,0.009509369991374556,0.009222276341207146,0.008276901157084139,0.01049902719465665,0.006674022291515235,0.007280353373397999,0.005805419810940781,0.00507551013811102,0.00520215305513156,0.004942302332361454,0.005175412878928441,0.0053360675961709745,0.004433571925402104,0.005484003623605829,0.008518276098192548,0.0035338446616810025,0.0035078270428140442,0.00944017353019559,0.00928215303878016,0.013727581791221586,0.017701664338937575,0.016779581657271274,0.02479932106242828,0.03551578613543229,0.018157059248225867,0.009776541347653886,0.03949771002554507,0.035305398762269784,0.044739628352330994,0.013742637654396248,0.018536943821104365,0.025996554050705778,0.030532307778891633,0.04061558641331056,0.03534052130946361,0.031848305047778476,0.02911162529009167,0.026985559090226565,0.0381050714490374,0.05416850755319191,0.02886348879556392,0.008357412118591109,0.07542377103371686,0.053672329724602584,0.11045303648033133,0.20451370592876553,0.20027916236584184,0.20709979210808238,0.06492914117888392,0.06202992558937133,0.09667435205791547,0.08047094182217485,0.07525819224512419,0.05835065954984453,0.05010852476183435,0.046559810099985485,0.045149582959995674,0.09195928844922562
Thiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019023961537401594,0.012774497350017797,0.009043651426221962,0.00925142437872537,0.024894146389503425,0.016867037014769354,0.024340214950721875,0.014015136956988177,0.016114383267878493,0.018220428326818895,0.03135944713452525,0.015622484443620676,0.01742007480932428,0.010766881547637266,0.015070019924884095,0.010079880008228044,0.005732190943323392,0.005117769107317157,0.005330295116737162,0.008403075395163658,0.01114918177745745,0.011517888873370305,0.015800516702017462,0.012689183073156354,0.007112745577321552,0.008404020000756294,0.015499756190239444,0.027768845551576965,0.026389842387914947,0.02805464678521675,0.02851399643730338,0.02821324480782194,0.042493160220234805,0.06627338934196284,0.039563068008390864,0.047422232645819073,0.048274696345534114,0.05287844633807913,0.04555812520702006,0.022499224229640943,0.02490630238378529,0.027185821921863654,0.017532518438355942,0.011940245617914624,0.007711474920856073,0.006602014857678702,0.021395625824027986,0.023819492162648365,0.016971338142954484,0.017468256092120472,0.016991807822567002,0.03790945615216498,0.03667538088832812,0.03397016712169644,0.024765164726538575,0.09426083120876927,0.08519784735241885,0.14075153435086268,0.14058617144084445,0.13426069812270108,0.11700608806928857,0.18431753523080427,0.19890818390549445,0.22204729655065772,0.09683046250118049,0.0501107349236714,0.15497859684262968,0.04751343485964499,0.05800556854514907,0.08141957327251723,0.021521238277747497,0.02513877305065388,0.0339482613992875,0.03434589079162505,0.07375586394415914,0.07495522808457056,0.021389644713432427,0.017170847396199916,0.003383626380245999,0.006037029834873953,0.0013881045720840744,0.002436603629573826,0.00340127411341797,0.0010100611876229352
Joseph Benavidez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018898068193833814,0.012474449582688634,0.008371565036732422,0.014306174792655457,0.015133674334873897,0.016666951621513562,0.010596225685207133,0.006620224532547107,0.006686136206710633,0.006715544901347123,0.01683728908680987,0.031691455411829834,0.02743698026707616,0.03889552529695398,0.03435802318377356,0.03414257888340661,0.0318950392165394,0.00953320777085889,0.005594953935349759,0.006494913203125539,0.018110425680861988,0.012708687424115411,0.008004261898293178,0.007012173805000181,0.007273530358051624,0.010027193783914208,0.012355116562627975,0.001456236802492601,0.006097552180658974,0.004293307133150378,0.006405421133087104,0.002960706255336457,0.0031932398969314536,0.003470914608667054,0.00391117820314952,0.003601652947055126,0.008996190951073532,0.01424362594709356,0.008806500315646386,0.005897535525855239,0.004916936755211233,0.0015714272657684394,0.0048099966867666275,0.005594537089673763,0.008883609434308128,0.0008641156279473349,0.0013337644130448124,0.0009937777013337722,0.003521621593309675,0.0016870569046568379,0.0033459119437105806,0.0024090806449598816,0.00341664650459709,0.0005680528258755729,0.0034929928941731816,0.004602096730753128,0.0016510984142867567,0.009817807774821543,0.020383698846912567,0.02114966755059474,0.007002289625987879,0.013560479119824935,0.014445190993210242,0.014506256716772194,0.01923282567139967,0.022797485055712205,0.003498704120600691,0.005666945704293973,0.02440559311536595,0.018930624295998594,1.1032479620001282e-05,1.1226368494319457e-05,3.739226354067344e-05,3.794408126538091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01531910972344185,0.03179351784795698,0.032060399803681174,0.04213914916505869,0.048930616947925464,0.059515934697018644,0.06260969469402305,0.05372396847579974,0.040253559649968323,0.037156494282553076,0.040799075167794456,0.034008146804456005,0.03979932030670987,0.023203788703677397,0.022031051971503082,0.02778045747563568,0.024055391815726294,0.00702261131955611,0.007012367593586522,0.0035668500886021225,0.0035332764665579304,0.0034135301682663224,0.003376393173644945,0.003372681281618887,0.00338409475465313,0.0,5.880697280360012e-06
Amanda Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islam Makhachev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033444816053511705,0.0033388981636060097,0.002608473927032867,0.0025156285419116083,0.0017939118465387697,0.0014923580534893508,0.0014701493441346553,0.0018429744774133012,0.0018034613519842513,0.0018351101188608266,0.001708290160029048,0.0007453356145464863,0.0034650955975060183,0.0036619941468132994,0.004330385195274396,0.004521961403540105,0.0227808714624463,0.01966839636280353,0.019877480628830036,0.01709440320925857,0.0017408220302711443,0.002554572224754023,0.004731505239995456,0.00541894765785715,0.0032439632147171155,0.002052456053533784,0.006316978253508518,0.0067306686790653625,0.009731143830509938,0.005252824003194733,0.005289511975186667,0.006249249825280263,0.004374176188764167,0.004761473132588935,0.012582920761629177,0.008208774897759471,0.006674672768265384,0.006743201650801517,0.008224221784234003,0.068241330128109,0.08557467533833633,0.0005489279184106773,0.0004880182789239465,0.0038887638938717973,0.004371306169673848,0.004006766345175927,0.011273234979460076,0.024269940199746393,0.03754732353139631,0.03441691427263999,0.041281542071536476,0.026014329095911125,0.01307342283861914,0.013948496598683623,0.007406548951675555,0.006994155698863391,0.013410616326017432,0.011701544723710133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011135937800362657
Tim Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00358201471100515,0.004059048014309956,0.0028267465446888008,0.0006261905246103891,0.0019610076263751096,0.0005700573305006381,0.00047918244462520914,0.000713148325237075,0.0037300020086070817,0.0032746239975732505,0.005144500670482995,0.006704172450925697,0.006887408169896236,0.005488592094937313,0.01144769371779858,0.005962247726799002,0.004286705113853999,0.005977271881253301,0.0047162740374405545,0.004403986401245024,0.004780093121499688,0.0052204922684195906,0.005289124906145063,0.007159733653800153,0.0017898312771797592,0.0014052123084995697,0.0035661714939241524,0.006740938100263706,0.006231090985927552,0.0060331536399423485,0.006096255955395682,0.008563073238816391,0.0027803081299897707,0.001121039872904386,0.0010618840545809113,0.0009254545053875875,0.0017399718460100874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782952518212961e-05,0.00010044719366610668,3.532026148793499e-05,0.0,0.0,0.01638558855904178,0.016825779545412745,0.019453579170194014,0.009135726704585444,0.00011067436920572528,0.0003209448616727646,0.0002127907119150551,0.0002951911471738719,0.0038493728385425134,0.0037096637311415906,0.0036823613443755913,0.0037028002731973853,0.0036390450634636675,0.00349468228285579,0.003549226247170758,0.00704609500805153,0.007250021220609456,0.0072508305647840535,0.005488195765396168,,0.01531675047920535,0.019818872987477656,0.01982584902827735,0.003134375196133802,0.000498809748221427,0.0,0.0,0.0,0.0,0.0,0.00036425671495356193,0.00045254305942365205,0.0,0.0007529093699099534,0.0005746306547318353,2.7816945315722327e-05,2.7816945315722327e-05,0.003840882729126432,0.0040630759460405725,0.005708713095004134,0.005822153277163104,0.009909987357915826,0.009897830882687746,0.010716549541116619,0.009684382276601686,0.009203051523520366,0.02775002250598406
Livinha Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rogerio Bontorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.003778805318328084,0.00010751652866037613,0.0034129692832764505,0.0033112582781456954,0.0034071550255536627,0.0034071550255536627,0.003430531732418525,0.005415926948389003,0.005790390869631076,0.017182393970463766,0.014774019707531023,0.017632856082802125,0.01870003605312552,0.018475089141730135,0.019310434543123724,0.01826645588938004,0.015730894094765156,0.0270918958672177,0.012604002477845412,0.03496502717867752
Uros Medic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Kennedy Nzechukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0036024013227637535,0.0067214240231013335,0.0014864567026114351,0.001371171895207347,0.003158097142956814,0.003473022259470384,0.002867504470482315,0.0029947738632392935,0.003955658165896722,0.003074757822534866,0.001061905656331241,0.002321983725265355,0.0007914484141559933,0.0006023295372732174,0.0005571527582850809,0.00027928042382348913,0.00012542429806342123,0.00020682875840752468,0.001257972227680905,0.005528551926901278
Sean Brady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.002726977842913763,0.0023444441694276236,0.003374789260375287,0.017122267881603242,0.01718110019010153,0.017093002552080242,0.023825101825490854,0.005220295722381625,0.004495819050877448,0.005150782569627432,0.014108233674610685,0.01967132722208863,0.03402713806353415
Mario Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.004962910484280107,0.001604761644823936,0.00137595823887064,0.0018883886569465319,0.0012087472646455386,0.0008286101718316195,0.010771903321990853,0.010647399085426069,0.010615932943347983,0.010613055328315323,0.01166828588407697,0.010733880758857822,0.010726834148698943,0.007243636381728291,0.00856236121449604,0.009305185300623393,0.009047891829237927,0.011272829567778794,0.0033783783783783786,0.00476437871041581
Jairzinho Rozenstruik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0006038486566332964,0.00034325600021007296,0.00023218354836639064,0.00024707563956710715,0.0004333920996469183,0.0036658287959228106,0.0035071687774445547,0.003794794482845995,0.0034809396845653174,0.003458016281819913,0.03368077565884846,0.03351626406135016,0.005720314268461074,0.005405484894770353,0.007561212395716437,0.014634090281794122,0.007033789112165282,0.008679765692891457,0.008084012172170722,0.0060489339369228885,0.008195506502957552
Montana De La Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
