fighter,pearson
Tatsuya Kawajiri,0.4691155452911561
Gabriel Gonzaga,-0.14940794967401583
Joby Sanchez,-0.033130161854580155
Dongi Yang,-0.07301774480597806
Yoshihiro Akiyama,0.21296202694121236
Tae Hyun Bang,0.04071495912073557
Benson Henderson,0.4377253767286655
Yui Chul Nam,0.17343707819931303
Dominique Steele,-0.019976309954086308
Guangyou Ning,0.16265789425014332
Horacio Gutierrez,0.11810085483010642
Hector Urbina,0.48335103591625894
Valmir Lazaro,0.011583466444533497
Anthony Perosh,0.13837562167406664
Ronda Rousey,nan
Richie Vaculik,0.3485839252470686
Fabio Maldonado,0.03991445202172507
Gleison Tibau,-0.11678741836393992
Edimilson Souza,0.6888004830727651
Viscardi Andrade,0.5927377959791699
Bruno Rodrigues,-0.04646622362664858
Aisling Daly,nan
Neil Seery,-0.03528228430503051
Cathal Pendred,0.24580773280863064
Paddy Holohan,-0.11671069360139136
Bubba Bush,0.30384804297517576
Adriano Martins,0.1448149439630072
Shawn Jordan,0.17892737893760077
Francisco Trevino,-0.09488098798595657
Chris Cariaso,0.02609128421524073
Katsunori Kikuno,-0.002467677183639841
Takeya Mizugaki,0.25147182611762725
Naoyuki Kotani,0.11951160628773039
Joe Riggs,-0.406827034536831
Clay Collard,-0.17150231923130344
Sam Stout,0.35322072230283186
Yves Jabouin,0.23586270541465992
Chris Kelades,-0.06193554607881936
Jared Rosholt,0.2554442818881997
Chris Dempsey,0.3127073202346314
Anthony Christodoulou,0.1341696698630696
Reginaldo Vieira,0.16709959017144568
Rafael Cavalcante,0.2961413802046963
Hugo Viana,0.13638190155238375
Kenny Robertson,0.198760882827246
Daron Cruickshank,0.5127580958628708
Jessamyn Duke,nan
Ramsey Nijem,0.5938509400085368
Mickael Lebout,0.07325074464374039
Marcus Brimage,-0.12240932822380801
Josh Thomson,0.4022038268196639
Scott Jorgensen,0.19021114945606246
Frank Mir,0.059684447274376856
Andrew Craig,-0.06760310985272786
Igor Araujo,0.4261756657041015
Angela Magana,nan
Darrell Montague,0.009566404921373905
Dan Miller,0.1825030868413156
Mike Swick,-0.13011194965514514
Yosdenis Cedeno,0.29350968529141175
Steve Montgomery,-0.07618784922762808
Leandro Silva,0.4249353575099132
Danny Martinez,0.07448006243834969
Dennis Siver,-0.16856156254732443
Alan Omer,-0.057797057141687515
Niklas Backstrom,0.15926451999812355
Piotr Hallmann,0.3056520565503914
Thiago Tavares,-0.11420349170126005
Brian Ebersole,0.11328925686345433
Ricardo Abreu,0.1701492256190645
KJ Noons,0.5832776726363551
Luiz Dutra,0.2645848851094108
Lucas Martins,0.12171841983178538
Mark Eddiva,0.5190055797660844
Zhang Lipeng,0.03531458503117555
Mark Munoz,-0.004533131227427121
Phillipe Nover,-0.05542782200399993
Nolan Ticman,-0.028907920213663993
Hatsu Hioki,0.44256560737321915
Dylan Andrews,0.6445161940178089
Alptekin Ozkilic,-0.023109965595445457
Vik Grujic,0.45390544838892244
Quinton Jackson,0.24501693340877745
Jessica Rakoczy,nan
Eddie Gordon,0.23725853516327128
Pawel Pawlak,0.13789285713138713
Bartosz Fabinski,-0.08341832812130082
Seth Baczynski,0.31922265434874714
Izabela Badurek,nan
Marcin Bandel,0.31167173650822805
Ron Stallings,0.09761457704761409
Leonardo Mafra,0.42153441693661975
Jorge de Oliveira,0.3129117464415526
Bentley Syler,0.08254828146061857
Jake Lindsey,0.21032335450461387
Larissa Pacheco,nan
Roman Salazar,0.11607403889447734
Masio Fullen,0.37864817082669533
William Macario,0.37842286839458633
Ivan Jorge,0.28750314916861996
Ian McCall,0.04742975255202783
Richardson Moreira,0.004350701128902628
Andy Ogle,0.24823226438707002
Akira Corassani,0.6724182978177091
Phil Davis,-0.1185336241033217
John Howard,-0.0023063088084244654
Johnny Case,-0.08403594968410094
Matt Van Buren,0.1487181424068632
Tateki Matsuda,-0.09641297729491027
Danny Castillo,0.507137384217105
Alexis Dufresne,nan
Tom Niinimaki,0.16451457378010506
Elias Silverio,0.2478919259665954
Leandro Issa,0.19359602420166233
Marcio Alexandre Junior,0.3034782859584253
Jamie Varner,0.5440511370908052
David Michaud,0.25778409805287383
Joe Ellenberger,0.10739547848009134
Emily Kagan,nan
Luke Barnatt,0.18148214396351203
Ruslan Magomedov,-0.0596092529017566
Yves Edwards,0.5516485863231895
Juan Manuel Puig,-0.055043630425848006
Edgar Garcia,0.11981886748633706
Caio Magalhaes,0.2465385739377209
Wagner Silva,0.15527624758833192
Soa Palelei,0.16871457105930324
Jumabieke Tuerxun,0.2439153909249806
Luke Zachrich,0.11102041352792161
Fabricio Camoes,0.5259433520594674
Tor Troeng,0.48497712328011044
Manvel Gamburyan,0.07068723684279318
Michinori Tanaka,0.06839123753881961
Kazuki Tokudome,0.3199911153887304
Paulo Thiago,-0.019969034435584673
Matt Mitrione,0.036619528534814365
Sean Soriano,0.10710778678250035
Ruan Potts,0.06932176947682439
Francis Carmont,0.42213674085106023
Aaron Phillips,0.14515454439054493
Roland Delorme,0.14949653899801016
Anying Wang,0.4263515738696287
Sai Wang,0.14008456189949917
Elizabeth Phillips,nan
Tom Watson,-0.19097649286421092
Mike de la Torre,0.10257777259837177
Hernani Perpetuo,-0.061389686376177297
Kyle Kingsbury,-0.11134099237715599
Akbarh Arreola,0.17796131213015287
Andreas Stahl,0.34265036477648886
Steven Siler,0.017788318054442677
Cody Donovan,0.22390440876775114
Justin Salas,0.7468625151922006
Jesse Ronson,-0.029256743544963607
Patrick Walsh,-0.0886364810802487
Robert Drysdale,nan
George Roop,0.30945219456509065
Colton Smith,0.3687524003858823
Johnny Bedford,0.1856009298717512
Marcelo Guimaraes,0.20985984980165628
Clint Hester,0.7470083765545799
Chris Indich,0.10146553432467993
Bobby Voelker,0.128463336188625
Yaotzin Meza,0.04827382636616073
Rodrigo Damm,0.8760794156462157
Vaughan Lee,0.10579422713219118
Chris Holdsworth,-0.06987830837276889
Anthony Njokuani,0.8033959557645217
Constantinos Philippou,0.23538480991241523
Anthony Lapsley,-0.06285254212417916
Estevan Payan,-0.10360836064306687
Ryan Jimmo,0.30641024953964935
Mark Bocek,0.5090633399988354
Antonio Rodrigo Nogueira,0.35897127376222127
Ronny Markes,0.06409605334226157
Thiago Perpetuo,0.3595025051632279
Jake Shields,0.07115550496773662
Robert McDaniel,0.2212559222405911
Will Campuzano,0.06783886299736802
Sean Spencer,0.39472803563173425
Daniel Pineda,0.09046791059981112
Renee Forte,0.28402910830377315
Cyrille Diabate,-0.05506192055584651
Phil Harris,0.18174348225820028
Albert Cheng,0.14848084644326703
Nam Phan,0.44960780697920727
Cody Gibson,0.011994640169202079
Rafaello Oliveira,0.4189612676001355
Ernest Chavez,-0.07742126963525427
Cristiano Marcello,0.3886585498237207
Ildemar Alcantara,0.45588527976084314
Nick Catone,0.11838761138212413
Chico Camus,0.14688985681480726
Ramiro Hernandez,0.3215577026334801
Isaac Vallie-Flagg,0.022027114507912372
Charlie Brenneman,0.5047074237952687
Royston Wee,0.46014599513822496
Dustin Kimura,-0.051193950220541865
Chris Leben,0.03204599570314922
Robert Peralta,0.011756249862658545
Darren Uyenoyama,0.12480756361277649
Nick Ring,0.1723330894497718
Pat Barry,0.010289830978336727
Julie Kedzie,nan
Ben Wall,0.1917899337458312
Bruno Santos,0.1933733240878816
Josh Sampo,0.034388241927762145
Josh Koscheck,-0.21457361414069248
Georges St-Pierre,-0.521027898564586
Alessio Sakara,-0.2948650375089835
Jimy Hettes,0.31881546865130606
Rosi Sexton,nan
TJ Waldburger,-0.10207407985049773
Jeremy Larsen,0.19802873506363933
Dustin Pague,0.10040880438971943
George Sotiropoulos,0.4141451829270939
Rousimar Palhares,-0.10380689289332679
Iliarde Santos,-0.048405094577176386
Pat Healy,0.2778477457910452
Ivan Menjivar,0.17739558821467172
Mike Ricci,0.20871110672776336
Chris Clements,0.44049905790979216
Brendan Schaub,-0.14971927850585737
Nandor Guelmino,0.30827563344076014
Joao Zeferino,-0.04875790714826374
Keith Wisniewski,0.04859701761109654
Louis Gaudinot,0.0668999393525939
Pascal Krauss,0.06514971294035016
Ryan Couture,0.6350738289227902
Jared Hamman,0.09464173978331343
Justin Edwards,0.6823065594385358
James Head,-0.08398654423115542
Roger Bowling,0.47304054832139686
Mike Brown,-0.01139975387729427
Vinny Magalhaes,0.034990394900053456
Ednaldo Oliveira,-0.047695909397045114
Mac Danzig,0.5177387279333863
John Albert,0.018734228618837515
Aaron Riley,-0.014227664993353276
Mike Pierce,0.07531301921857994
Sean Pierson,-0.09340476473960715
Brian Bowles,0.324186432996487
Leonard Garcia,0.4635697409483305
Clifford Starks,0.010473594340205792
Justin Lawrence,-0.07669794074676678
Bristol Marunde,0.015839343116679776
Chris Spang,0.2452642286713305
Ben Alloway,0.30311118844341844
Michael Kuiper,0.04033067983768093
Papy Abedi,-0.04733369057588312
Antonio Carvalho,0.33964303054464895
Riki Fukuda,0.0314406160363424
Wanderlei Silva,0.2274310700232954
Nah-Shon Burrell,0.33336479380867584
Jon Manley,0.01187989514420891
Paul Sass,0.2569212050958416
Terry Etim,-0.21361598346235267
Che Mills,-0.056997012927075
Jon Fitch,-0.17996621782305575
Jacob Volkmann,0.2829017560101769
Edwin Figueroa,0.1902835480623285
Mike Stumpf,-0.1213092425982629
TJ Grant,0.013791426354452916
Mike Russow,0.10095232190868145
Simeon Thoresen,0.14878096336055333
Diego Nunes,0.2678489019300484
Wagner Prado,0.2675127650238074
Melvin Guillard,0.4358846015686974
Philip De Fries,-0.1268074077469697
Reuben Duran,0.2249793655111631
Jared Papazian,-0.012204826360183954
Mike Rio,0.421333233310731
Colin Fletcher,0.01146280685617599
Brendan Loughnane,-0.17629048281942059
Nick Penner,0.0721857484974086
Marcus LeVesseur,-0.00759526323521228
Mark Hominick,0.24401511670697668
Matthew Riddle,-0.049910363885344096
Yasuhiro Urushitani,0.05818396763543385
Rich Franklin,-0.022699424606681996
Zhang Tiequan,0.17747692482776306
Luiz Cane,0.044353669835129325
Josh Neer,-0.3122030252836093
Aaron Simpson,-0.031071784974309923
Bart Palaszewski,0.34886279774246187
Dan Hardy,-0.12427051595714245
John Hathaway,0.06069847782367174
DaMarques Johnson,0.027058999421316007
Jason Young,0.06811828158366844
Matt Hamill,0.057556797748003985
Ken Stone,-0.0011477357507739378
Josh Grispi,0.5151053743507951
Cheick Kongo,-0.052258082641081845
Damacio Page,0.19623586008750965
Karlos Vemola,-0.13721023438661883
Cung Le,0.21142559700015862
Forrest Griffin,0.090008416178628
John Alessio,-0.27150235231678976
John Teixeira,0.1123404858596364
Delson Heleno,-0.046724987897518735
Anistavio Medeiros,-0.08075494576205597
Buddy Roberts,0.008921742220260966
Henry Martinez,-0.03689638299445818
Jake Hecht,-0.0626220250165423
Jonathan Brookins,0.39169158336681353
Cody McKenzie,0.4799901976673615
Amir Sadollah,0.3877389584269687
Jason MacDonald,-0.19692473293648236
Jeff Curran,0.0815745162868837
Alex Soto,0.10328788521175304
Mike Massenzio,0.17981416561474162
Miguel Torres,0.1460688393523159
Oli Thompson,-0.05768525681597625
Mackens Semerzier,0.44594637556740824
Norifumi Yamamoto,0.06976391449580131
Anton Kuivanen,0.45042628558449815
Nick Diaz,-0.4299384572426207
Dan Stittgen,-0.02172628081949463
Chael Sonnen,-0.17781026388631177
Joey Beltran,0.0024985787788927953
Mike Easton,0.15558958505464754
Duane Ludwig,-0.29499402538861647
Kamal Shalorus,0.5287657750130011
Jorge Rivera,-0.24942433985753043
Joseph Sandoval,-0.19088329542271265
Ricardo Funch,0.10075769091980696
Vladimir Matyushenko,0.03471198841353134
Tito Ortiz,0.1811593251831895
Claude Patrick,0.23289188121137758
Krzysztof Soszynski,0.07197916354934994
Rich Attonito,0.032810665182613004
Walel Watson,-0.022369327345352703
Stephan Bonnar,-0.1934523922191967
Tom Lawlor,-0.0810831381305233
Aaron Rosa,0.07626640334075518
Michihiro Omigawa,0.09281300262084696
John Maguire,-0.049569051706403675
Rob Broughton,0.00943692470106956
Chris Cope,0.195080164946934
Tyson Griffin,0.15602000610823033
Brandon Vera,0.2769071848216355
Mirko Filipovic,0.21617970169988196
Steve Cantwell,0.49519179134838165
Shane Roller,0.3474580719391348
Matt Hughes,-0.166133130063586
Junior Assuncao,-0.13021719546119198
Alan Belcher,-0.2111931169105037
Clay Harvison,-0.054769772994576874
Dennis Hallman,-0.1356352449720778
Jeff Hougland,-0.01736908560973753
Daniel Roberts,0.08870699623712248
Joe Stevenson,0.17157047098121644
Christian Morecraft,-0.051613650522554094
Vagner Rocha,-0.24805156071863693
Dave Herman,0.04027435478359251
Jesse Bongfeldt,0.08236930722157024
Kenny Florian,-0.11416939106088615
Ryan McGillivray,-0.030342287656617624
Chuck O'Neil,0.02428679101334067
Danny Downes,0.03854279585524313
Kendall Grove,0.10763784399059373
Cole Escovedo,0.1967576977400082
Jon Madsen,0.14911005248957
Mario Miranda,0.08414524362179843
Sean McCorkle,-0.09477487836744908
Waylon Lowe,0.07629697182530537
Ricardo Almeida,0.19243478115658894
Kurt Pellegrino,-0.14230496575898072
Rob Kimmons,0.22247713638170366
Tom Blackledge,-0.06149134523934103
Maciej Jewtuszko,-0.022643650065554643
Paul Taylor,0.30074274046185645
Phil Baroni,0.10099262260627137
Joe Doerksen,-0.04785737315254285
Pat Audinwood,0.11037837379392229
Sako Chivitchian,0.028683935068473963
Ian Loveland,0.18532240717344786
Fredson Paixao,0.05686469310850462
Karo Parisyan,-0.3136085023835029
Gerald Harris,0.10305051679687216
Mike Lullo,0.062083204354195204
Paul Kelly,0.2744563778527562
Kris McCray,-0.008603587282952695
Seth Petruzelli,0.018786258292716105
Mike Guymon,-0.011034885905392281
James Wilks,-0.10768663961014932
James McSweeney,0.08477343691132
Spencer Fisher,0.33789853803931275
Sean Sherk,0.024588402344612827
Matt Serra,-0.10480823621108502
Steve Lopez,0.10362141988762244
Tomasz Drwal,0.1064091026132762
Brian Foster,0.058022518949906066
Andre Winner,0.1277585845074377
Randy Couture,0.23464955860921663
Nick Osipczak,0.04719555998864871
Rodney Wallace,-0.03573365073632495
Dustin Hazelett,0.14851223967621346
Todd Brown,0.09680682236662827
James Irvin,0.049879019575411944
Chris Lytle,-0.23146090659411003
Forrest Petz,0.04578858307062214
Jamie Yager,-0.055178216249629625
John Gunderson,0.16710356923452524
Keith Jardine,0.05557876044315302
Josh Bryant,-0.11305528129160745
David Loiseau,-0.13871193093990566
Chuck Liddell,-0.04295321559779491
Jason Brilz,0.031206629239166353
Jesse Forbes,-0.07837126427385002
Marcus Davis,0.23506109013726822
Kevin Ferguson,0.049452241457166944
Yoshiyuki Yoshida,0.13182405655001142
Rob Emerson,0.14604265377474018
Caol Uno,0.30945701059968966
Nate Quarry,0.04913937139802557
Eliot Marshall,0.19668742454790375
Eric Schafer,0.2194334236314173
Chris Tuchscherer,0.3250238458585689
Martin Kampmann,-0.02241305125089623
Paul Daley,-0.13643571674254723
Ryan Jensen,-0.09232925485339215
Jake Rosholt,0.18483262495000102
Jesse Lennox,-0.11728146429648313
Mark Coleman,0.18337932629754491
Shannon Gugerty,-0.07505296180627805
Jason Dent,-0.3559733330002776
Brock Larson,0.1526888046433621
Tim Hague,0.058119767754737525
Kyle Bradley,-0.3170782956851405
Drew McFedries,-0.0778464918145027
Denis Kang,0.348696033886142
Tim Credeur,0.33033504371278555
Shane Nelson,-0.05334263369580618
Mike Ciesnolevicz,0.1750710223629518
Matt Veach,-0.0370190264361988
Jake O'Brien,-0.10544719630089389
Dan Cramer,0.14180443266671888
Antoni Hardonk,-0.06745466962989768
Wilson Gouveia,-0.03255714034786734
Rolando Delgado,0.27370434126810206
Steve Bruno,-0.2277140399679542
Dale Hartt,0.07630594958979778
Justin McCully,-0.0804232431079994
Pete Sell,-0.2795163433279624
Hermes Franca,-0.0450542651214297
David Bielkheden,-0.015383638807145748
Per Eklund,-0.002219275363390458
Ryo Chonan,-0.06899342041138104
Rory Markham,0.09343827996138765
Nate Loughran,-0.019272721779089372
Kevin Burns,0.4357774045563622
Justin Buchholz,-0.29024216589733376
Dean Lister,0.03345601852436288
Rich Clementi,-0.1276139817674103
Rameau Thierry Sokoudjou,-0.10386285520660293
Goran Reljic,0.4686965795755236
Jason Day,-0.1665783743475947
Jonathan Goulet,-0.22560260498961604
Marcus Aurelio,-0.3794153120534838
Heath Herring,-0.11991302156858655
Jorge Gurgel,0.28478197263068095
Marvin Eastman,-0.13868963924479782
Corey Hill,-0.058117165873002134
Eddie Sanchez,-0.2628101014243804
Roman Mitichyan,0.1722408416606644
War Machine,-0.27498161784282754
Troy Mandaloniz,0.12908863397213036
Matt Arroyo,0.014423604686605643
Roger Huerta,-0.03841909342822976
Akihiro Gono,0.0006134603720480171
Tim Sylvia,-0.08879463307355492
Alvin Robinson,-0.3372033834841097
Matt Grice,-0.042909067316564284
Luke Cummo,0.05518671085132756
Houston Alexander,-0.07290605550339951
Jess Liaudin,-0.14551368864413225
Renato Sobral,-0.13360180396392174
Nate Mohr,0.022851804054575656
Terry Martin,0.3940605301326591
Din Thomas,-0.28707203701972306
Kalib Starnes,-0.12092966404717864
Kuniyoshi Hironaka,0.7286673570378469
Drew Fickett,-0.2189584358271579
Jason Lambert,-0.2644969783562928
David Heath,0.30475873610918847
Logan Clark,nan
Travis Lutter,-0.2859823489301506
Pete Spratt,-0.2461521508145765
Scott Smith,0.4214789696929274
Charles McCarthy,-0.2752689074703697
Carmelo Marrero,0.02699577765882668
Tony DeSouza,-0.1503182501431135
Rory Singer,-0.41724682606170965
Anthony Torres,-0.07149768054353492
Jeff Monson,-0.1669232198578009
Rob MacDonald,-0.3727400116725431
Jorge Santiago,-0.01587241835864999
Mike Nickels,-0.0651082608610398
Jeremy Horn,0.41577190934462305
Evan Tanner,-0.14924759766139395
David Terrell,-0.012029676457712392
Dan Christison,-0.1197078213676675
Tom Murphy,nan
Paul Buentello,0.1764622425990649
Marcio Cruz,-0.32162608939753495
Jason Von Flue,-0.21647829536894875
Sam Hoger,0.02434802615854666
Nick Thompson,-0.2223775986927379
Branden Lee Hinkle,-0.08312276849756357
Trevor Prangley,-0.13333288073492996
Matt Lindland,-0.16340938512810957
Mike van Arsdale,0.022444811862957117
Ivan Salaverry,-0.25468575917440717
Alex Karalexis,-0.15377923481704803
Mike Kyle,0.3706973662571287
Frank Trigg,-0.21873653846387295
Justin Eilers,-0.14251061093660258
Ken Shamrock,0.20204961709346492
Genki Sudo,nan
Jonathan Wiezorek,nan
Renato Verissimo,-0.08305271994743163
Lee Murray,0.13238403558562903
Wesley Correira,nan
Pedro Rizzo,nan
Keith Rockel,nan
Falaniko Vitale,nan
Kimo Leopoldo,-0.1715669537034592
Vernon White,0.28205303147114913
Dave Strasser,nan
Gan McGee,nan
Carlos Newton,0.22689877878881373
Phillip Miller,nan
Ricco Rodriguez,nan
Ian Freeman,nan
Mark Weir,nan
Tony Fryklund,-0.1797664079820811
Benji Radach,nan
Murilo Bustamante,nan
Eugene Jackson,nan
Gil Castillo,nan
Kevin Randleman,nan
Andrei Semenov,nan
Dave Menne,-0.32573679857660287
Jutaro Nakao,nan
Pat Miletich,nan
Semmy Schilt,nan
Shonie Carter,-0.25605454047005977
Fabiano Iha,nan
Bobby Hoffman,nan
Elvis Sinosic,-0.05363706732433729
Ben Earwood,nan
Mark Hughes,nan
Yuki Kondo,nan
Maurice Smith,nan
Tyrone Roberts,nan
Amaury Bitetti,nan
Laverne Clark,nan
Sanae Kikuta,nan
Ron Waterman,nan
Ikuhisa Minowa,nan
Scott Adams,nan
Tedd Williams,nan
Bob Cook,nan
Lance Gibson,nan
Kenichi Yamamoto,nan
Joe Slick,nan
Frank Shamrock,nan
Tim Lajcik,nan
Tsuyoshi Kohsaka,nan
Travis Fulton,nan
Pete Williams,nan
Marcelo Mello,nan
Sione Latu,nan
Gary Goodridge,nan
Mikey Burnett,nan
Tulio Palhares,nan
David Abbott,nan
Jerry Bohlander,nan
Tra Telligman,-0.08074155129413413
Kazushi Sakuraba,nan
Alex Hunter,nan
Mark Kerr,nan
Dwayne Cason,nan
Dave Beneteau,nan
Kevin Jackson,nan
Dan Bobish,nan
Guy Mezger,nan
Steven Graham,nan
Jack Nilson,nan
Scott Ferrozzo,nan
Yoshiki Takahashi,nan
Don Frye,nan
Geza Kalman,nan
Dan Severn,nan
Steve Nelmark,nan
Mark Schultz,nan
Paul Varelans,nan
Oleg Taktarov,nan
Marco Ruas,nan
Remco Pardoel,nan
Patrick Smith,nan
Todd Medina,nan
Jon Hess,nan
Royce Gracie,0.16780101403261116
Steve Jennum,nan
Keith Hackney,nan
Harold Howard,nan
Johnny Rhodes,nan
Frank Hamaker,nan
Jason DeLucia,nan
Orlando Wiet,nan
Scott Morris,nan
Harry Hunsucker,nan
Montserrat Conejo,nan
Jesse Strader,nan
JP Buys,nan
Matheus Nicolau,0.02027038503042196
Marcelo Rojo,nan
Rafa Garcia,nan
Jason Witt,0.012092123402055562
Ray Rodriguez,-0.010205456672630538
Jinh Yu Frey,nan
Aleksandar Rakic,-0.13517014185383341
Askar Askarov,-0.03083325394564108
Carlos Ulberg,-0.02312313153599386
Trevin Jones,-0.027724691982547862
Ronnie Lawrence,0.019350893268147616
Kevin Croom,-0.04752559070562633
Maxim Grishin,-0.08618020039077873
Nassourdine Imavov,nan
John Castaneda,0.027460400398663255
Danny Chavez,-0.03206833425378829
Drako Rodriguez,-0.026025082161678297
Jared Vanderaa,-0.025637150102306813
Casey O'Neill,nan
Philip Rowe,-0.002487183317771117
Joselyne Edwards,nan
Justin Jaynes,-0.027280112062759692
Danilo Marques,0.041689394945220476
Jerome Rivera,-0.009458382885294832
Lara Procopio,nan
Michael Chandler,-0.034914131587769695
Zhalgas Zhumagulov,-0.03125034152285765
Gaetano Pirrello,-0.031757211963857064
Mounir Lazzez,-0.028605472717546442
Zarrukh Adashev,-0.02929597260407946
Mason Jones,-0.04341147372576472
Sergey Morozov,nan
Manon Fiorot,nan
Dusko Todorovic,-0.06670109461000664
Khaos Williams,-0.061407779145328995
Taila Santos,nan
Cody Durden,-0.032769173965912106
Jamie Pickett,nan
Rafael Fiziev,-0.03815704082733295
Sam Hughes,nan
Peter Barrett,-0.05018162826861753
John Allan,-0.10783965748181397
Jordan Leavitt,-0.036391647599996566
Norma Dumont,nan
Parker Porter,-0.01503729373010633
Bill Algeo,-0.051311077656137266
Anderson Dos Santos,-0.041348730526345356
Nate Maness,-0.04144010330136757
Rachael Ostovich,nan
Brandon Royval,-0.027900270804861654
Jordan Wright,0.13708858706614355
Jennifer Maia,nan
Jared Gooden,-0.03227415873309838
Sasha Palatnikov,nan
Dustin Stoltzfus,-0.04539872031892242
Cory McKenna,nan
Kanako Murata,nan
Tony Gravely,-0.04582919218717722
Rhys McKee,-0.037955050845993384
Roque Martinez,0.03228707389168016
Jamey Simmons,-0.02880669037348725
Ramiz Brahimaj,-0.04290816609690013
Victor Rodriguez,nan
Charlie Ontiveros,-0.049390450608100336
Kevin Natividad,-0.027481199237034175
Liliya Shakirova,nan
Miranda Maverick,nan
Shavkat Rakhmonov,-0.03264186466653745
Guram Kutateladze,nan
Mark Striegl,-0.04904425024293785
Fares Ziam,-0.041785936359682675
KB Bhullar,-0.04955449337791688
Dricus Du Plessis,-0.03537034089895233
Alan Baudot,-0.04339583427706585
Omar Morales,-0.027441439410655015
Tony Kelley,-0.02214916530117228
Stephanie Egger,nan
Tagir Ulanbekov,-0.027717351266538452
Josh Culibao,-0.04289542935208969
Cameron Else,-0.01046427507136205
Ludovit Klein,-0.03977239825844426
Alex Da Silva,-0.06383115764930405
Jeff Hughes,-0.12902828835513225
David Dvorak,0.01598350656014218
Sarah Alpar,nan
TJ Laramie,0.05618531754626324
Khama Worthy,-0.061642315232983816
Austin Springer,0.08768727701377275
Christian Aguilera,-0.11243863655803917
Inoue Mizuki,nan
Alexander Munoz,0.07408321223277883
Wellington Turman,-0.10077405450034513
Jai Herbert,-0.031204674718188982
Niklas Stolze,-0.02946174820164666
Andreas Michailidis,-0.05670923168578701
Chris Fishgold,0.027029157119827438
Jiri Prochazka,-0.06420330280154657
Roman Bogatov,-0.024623919956543353
Brianna Van Buren,nan
Max Rohskopf,-0.02963804350890928
Klidson Abreu,-0.06341261606290408
Vince Morales,-0.026965891829493632
Drakkar Klose,0.04153036041981136
Saparbeg Safarov,-0.09826150554261781
Zarah Fairn,nan
Steve Garcia,-0.11301709602597623
Shanna Young,nan
Lucie Pudilova,nan
Felipe Colares,-0.0411378117727484
Isabela de Padua,nan
Sergey Khandozhko,-0.07125559388425275
Chance Rencountre,-0.06031751178971639
Ben Askren,-0.05177822244370494
Thomas Gifford,-0.10870725043425078
Kron Gracie,0.039213883337045646
Hector Aldana,0.04502031419973447
Danilo Belluardo,-0.054305742905624996
Nohelin Hernandez,-0.04654853168729447
Carlos Huachin,-0.04015157326493336
Marcos Mariano,0.017372771489422487
Tristan Connelly,-0.07442417197903992
Derrick Krantz,-0.039228060899743594
Jodie Esquibel,nan
Bobby Moffett,-0.0008582913915399608
Hannah Goldy,nan
Yoshinori Horie,-0.09095844719408742
Sarah Frota,nan
Jin Soo Son,0.03354315663851544
Sheymon Moraes,0.06557101709727273
Ryan Hall,-0.0672325977559779
Dan Moret,0.008594735889261015
Nina Ansaroff,nan
Sung Bin Jo,0.10397669299521202
Duda Santana,nan
Jesus Pinedo,0.1880612815254928
Carlo Pedersoli Jr.,-0.02007341169532574
Justin Frazier,0.09755410756737913
Darrell Horcher,-0.024308467687528458
Leah Letson,nan
Ricky Rainey,0.13042097908748093
Michel Batista,0.044048679092472946
Stefan Sekulic,-0.09411614453071337
Terrion Ware,-0.020172820852768728
Craig White,-0.1450100645252485
Tim Williams,0.05700288588246438
Jose Torres,-0.01676171739294555
Abu Azaitar,0.23313572986508663
Joe Giannetti,-0.03251705316189244
Richie Smullen,0.06406102963206958
Allan Zuniga,0.05891969065264111
Melinda Fabian,nan
Mike Jackson,-0.09333015803158096
Felipe Silva,0.05869655222548914
James Bochnovic,0.17576955340166123
Dmitry Sosnovskiy,-0.08719831101252686
Brian Camozzi,-0.05948581270867752
Galore Bofando,0.020792641338607996
Ryan Janes,-0.014690212305407641
Bharat Kandare,-0.0367204757712633
Ashkan Mokhtarian,-0.028117975550159612
Michel Quinones,-0.034289151341135735
Marcel Fortuna,-0.04568742404238468
Christian Colombo,0.1525620238539207
Chan-Mi Jeon,nan
Alex Reyes,0.09574657945881528
Azunna Anyanwu,-0.08862348278706283
Andrew Holbrook,0.044774217415828974
Abdul-Kerim Edilov,0.10667743646764313
Nick Roehrick,-0.10066359490870794
Jesse Taylor,-0.01942020430922055
Tom Gallicchio,-0.016946874558386664
Jim Wallhead,0.035683693143065506
Alex Nicholson,0.2115745015783117
Michael McBride,0.015756658931957927
Cindy Dandois,nan
Rashid Magomedov,-4.5801097690499615e-05
Augusto Mendes,0.03652611149794788
Nathan Coy,0.24223780713147525
Alex Ricci,0.19607372442044863
JC Cottrell,-0.09344998059394251
Fredy Serrano,0.1676317021090873
Sean O'Connell,-0.11435926610747008
Jonathan Meunier,-0.15122394804989484
Geane Herrera,0.09182617240975464
Milana Dudieva,nan
Heather Clark,nan
Jason Novelli,0.16217391735829453
Chris Avila,-0.0325418567579291
Leonardo Guimaraes,0.2431374944931866
Joey Gomez,0.1500725575924773
Cristina Stanciu,nan
Cody Pfister,-0.09768882224313688
Enrique Marin,0.10513892232829539
Fernando Bruno,0.02883711245661017
Anton Zafir,-0.07757203941990923
Mehdi Baghdad,-0.07445058002717901
Dileno Lopes,-0.0033979975909355876
Jerrod Sanders,-0.0773018501887889
Willie Gates,0.07134860020991077
Dominic Waters,0.19295175889865607
Rin Nakai,nan
Martin Svensson,-0.047592627497269856
