fighter,pearson
Dominique Steele,0.02623782725000799
Guangyou Ning,-0.026532162592866615
Horacio Gutierrez,0.06568435857138666
Hector Urbina,0.4102984817991935
Valmir Lazaro,-0.05759515751164905
Anthony Perosh,0.32133418173111317
Ronda Rousey,nan
Richie Vaculik,0.6108826544920913
Fabio Maldonado,0.08688924304951905
Gleison Tibau,-0.17288353836641138
Edimilson Souza,0.6796492399952105
Viscardi Andrade,0.02460270064241676
Bruno Rodrigues,nan
Aisling Daly,nan
Neil Seery,0.25143766031718084
Cathal Pendred,0.14239236820551032
Paddy Holohan,-0.1859636207033224
Bubba Bush,0.0052340486427246815
Adriano Martins,0.2540399236975155
Shawn Jordan,0.13824126672949974
Francisco Trevino,-0.07868641496024592
Chris Cariaso,0.07095289466192216
Katsunori Kikuno,-0.07545235780010115
Takeya Mizugaki,0.4460805432765283
Naoyuki Kotani,-0.0795397329835125
Joe Riggs,-0.3769166521801558
Clay Collard,-0.13720041404268596
Sam Stout,0.3529170854800356
Yves Jabouin,0.15798267587461032
Chris Kelades,0.1274098454765286
Jared Rosholt,0.03903745147930504
Chris Dempsey,0.19409868953914344
Anthony Christodoulou,0.01877206046923425
Reginaldo Vieira,0.22651564535325164
Rafael Cavalcante,0.49509459115936166
Hugo Viana,0.3030837673720526
Kenny Robertson,0.5473435675455408
Daron Cruickshank,0.27315913559900484
Jessamyn Duke,nan
Ramsey Nijem,0.5356077404520817
Mickael Lebout,-0.10046109236444964
Marcus Brimage,0.18846097355608055
Josh Thomson,0.21829445041115936
Scott Jorgensen,0.6493763613163077
Frank Mir,-0.02648550970226049
Andrew Craig,-0.03384768816930178
Igor Araujo,0.28167923418654733
Angela Magana,nan
Darrell Montague,0.3041001438504391
Dan Miller,0.39564842605954953
Mike Swick,-0.0905511264640978
Yosdenis Cedeno,0.024352701103433214
Steve Montgomery,-0.0631242937503301
Leandro Silva,0.44615513602394474
Danny Martinez,0.2969453420710474
Dennis Siver,-0.1897797782776166
Alan Omer,-0.12384945771134465
Niklas Backstrom,0.28157232883785177
Piotr Hallmann,0.13144817821205693
Thiago Tavares,0.02463201086331302
Brian Ebersole,0.10318267963504398
Ricardo Abreu,0.22645804790078072
KJ Noons,0.17707267847199648
Luiz Dutra,0.12851253257266612
Lucas Martins,0.13557803795286
Mark Eddiva,-0.005633691876466271
Zhang Lipeng,-0.07846776909513771
Mark Munoz,-0.06563661685198614
Phillipe Nover,-0.06806685327870646
Nolan Ticman,-0.05978588388095886
Hatsu Hioki,0.7106191620450304
Dylan Andrews,0.4663684745469826
Alptekin Ozkilic,0.009847805953197064
Vik Grujic,-0.03630624291263256
Quinton Jackson,0.46913975159293175
Jessica Rakoczy,nan
Eddie Gordon,0.031941939676563474
Pawel Pawlak,-0.04325974813948045
Bartosz Fabinski,-0.0076916606512433105
Seth Baczynski,0.13397840355883173
Izabela Badurek,nan
Marcin Bandel,0.13156435389155663
Ron Stallings,-0.07791038748353951
Leonardo Mafra,0.21677740406004017
Jorge de Oliveira,0.29768560333013316
Bentley Syler,nan
Jake Lindsey,0.12415456636643782
Larissa Pacheco,nan
Roman Salazar,0.13675688222227542
Masio Fullen,0.047530317422637386
William Macario,0.014823582645985524
Ivan Jorge,0.1751150329755764
Ian McCall,0.13833186675665293
Richardson Moreira,-0.12086984614184405
Andy Ogle,0.4057177360831075
Akira Corassani,0.6502299027443066
Phil Davis,0.14477557799588614
John Howard,-0.03409975257511828
Johnny Case,-0.09015645608829918
Matt Van Buren,-0.06966454904588296
Tateki Matsuda,-0.007737495411809743
Danny Castillo,0.3432530882358372
Alexis Dufresne,nan
Tom Niinimaki,0.08503346030852446
Elias Silverio,-0.12278331023986011
Leandro Issa,0.15017349199794938
Marcio Alexandre Junior,0.20566987216767874
Jamie Varner,0.44411819614151016
David Michaud,0.17610018700636715
Joe Ellenberger,0.024097576603120188
Emily Kagan,nan
Luke Barnatt,0.051742700872613415
Ruslan Magomedov,-0.1050006166948654
Yves Edwards,0.4902968993018253
Juan Manuel Puig,0.013421596766740644
Edgar Garcia,0.11621504509229039
Caio Magalhaes,0.20268021783628926
Wagner Silva,0.23277500230525494
Soa Palelei,0.2725445200375114
Jumabieke Tuerxun,0.2605347120512653
Luke Zachrich,-0.1273120734305295
Fabricio Camoes,0.2623157297889138
Tor Troeng,0.3210657773944391
Manvel Gamburyan,0.3391706670742789
Michinori Tanaka,0.542245124763895
Kazuki Tokudome,0.25153775307110016
Paulo Thiago,-0.028869020823388353
Matt Mitrione,0.2405229970607444
Sean Soriano,-0.06069268673050819
Ruan Potts,0.12497639259927817
Francis Carmont,0.12068502232654568
Aaron Phillips,0.08451390913312057
Roland Delorme,0.5853191866196301
Anying Wang,0.4952213898704628
Sai Wang,0.11041121602582615
Elizabeth Phillips,nan
Tom Watson,0.07797884610333834
Mike de la Torre,0.3084862505346183
Hernani Perpetuo,-0.07857023645411305
Kyle Kingsbury,-0.19411859298712048
Akbarh Arreola,0.024352789144083505
Andreas Stahl,0.15073345156153956
Steven Siler,0.16121263143855724
Cody Donovan,0.1708600776946675
Justin Salas,0.7172614625815146
Jesse Ronson,-0.11663605543185984
Patrick Walsh,-0.09305031472073377
Robert Drysdale,nan
George Roop,0.4307474143931566
Colton Smith,0.04574860628020337
Johnny Bedford,0.4006957481398916
Marcelo Guimaraes,0.3717531603492578
Clint Hester,0.3018086421411793
Chris Indich,-0.0822721977155089
Bobby Voelker,0.06395210140492799
Yaotzin Meza,0.356495815056848
Rodrigo Damm,0.5375910832683636
Vaughan Lee,0.43013667429335556
Chris Holdsworth,-0.2263111717080224
Anthony Njokuani,0.4485832862686207
Constantinos Philippou,0.18158530992786767
Anthony Lapsley,-0.02845718446327275
Estevan Payan,0.0017013440868025656
Ryan Jimmo,0.2935360231008231
Mark Bocek,0.3303968161644439
Antonio Rodrigo Nogueira,0.3859176205395228
Ronny Markes,-0.06670162390100828
Thiago Perpetuo,0.26068236656258115
Jake Shields,0.6632295276815828
Robert McDaniel,0.257529087597184
Will Campuzano,-0.08250187169953076
Sean Spencer,0.3333808840519129
Daniel Pineda,0.11457200492189362
Renee Forte,0.0032645015056901577
Cyrille Diabate,0.5198602215591439
Phil Harris,0.19571829357346454
Albert Cheng,nan
Nam Phan,0.4429222446445169
Cody Gibson,0.009714944445832423
Rafaello Oliveira,0.11518542665837839
Ernest Chavez,-0.1024344723491033
Cristiano Marcello,0.19234337398724893
Ildemar Alcantara,0.29993384378488686
Nick Catone,-0.17447135863298222
Chico Camus,0.5372527816659373
Ramiro Hernandez,0.3166674440078454
Isaac Vallie-Flagg,-0.058422604705167205
Charlie Brenneman,0.27917532676695067
Royston Wee,0.19424472003543225
Dustin Kimura,0.04726651688019335
Chris Leben,-0.05561963865408119
Robert Peralta,-0.06682577297191816
Darren Uyenoyama,0.13296032904372776
Nick Ring,0.397057401771897
Pat Barry,0.14631685375481962
Julie Kedzie,nan
Ben Wall,0.13076544806618046
Bruno Santos,0.3374474133122309
Josh Sampo,0.023503895073389992
Josh Koscheck,-0.14899015634864002
Georges St-Pierre,-0.31704259110699096
Alessio Sakara,-0.5237148687245556
Jimy Hettes,-0.07703290981722875
Rosi Sexton,nan
TJ Waldburger,0.0677534533201213
Jeremy Larsen,0.07868803400404631
Dustin Pague,0.1312493710645038
George Sotiropoulos,0.026925813426433957
Rousimar Palhares,0.0033950780188564036
Iliarde Santos,-0.07830711551446379
Pat Healy,0.3064289562594985
Ivan Menjivar,0.463304231643239
Mike Ricci,0.010535536982988982
Chris Clements,0.2841227850691778
Brendan Schaub,-0.23601438036061334
Nandor Guelmino,nan
Joao Zeferino,-0.15480745631812712
Keith Wisniewski,0.20063665216351198
Louis Gaudinot,-0.04732668580144687
Pascal Krauss,0.1494027331591754
Ryan Couture,0.3661674245905627
Jared Hamman,0.19358706312017443
Justin Edwards,0.14710701003113003
James Head,-0.12869178851651952
Roger Bowling,0.2742578923971444
Mike Brown,-0.02410508252643156
Vinny Magalhaes,-0.012609490325347555
Ednaldo Oliveira,-0.02783473615230929
Mac Danzig,0.47162378499994695
John Albert,0.03899234650109119
Aaron Riley,-0.16602669999132993
Mike Pierce,0.2827356041521358
Sean Pierson,0.048044126825679094
Brian Bowles,0.3748588912588148
Leonard Garcia,0.43520245500901666
Clifford Starks,-0.07091344115695838
Justin Lawrence,-0.12015232679811558
Bristol Marunde,-0.061796443045556204
Chris Spang,nan
Ben Alloway,0.0383772936843061
Michael Kuiper,0.1438715246768345
Papy Abedi,0.1678408638922917
Antonio Carvalho,0.4290888048426543
Riki Fukuda,0.3870280711882932
Wanderlei Silva,0.4040357475253519
Nah-Shon Burrell,0.20683316878120353
Jon Manley,nan
Paul Sass,0.1270226838382667
Terry Etim,-0.16512494041527742
Che Mills,0.022871214372299723
Jon Fitch,-0.021758717051513426
Jacob Volkmann,-0.08736872368080138
Edwin Figueroa,0.15080441113329063
Mike Stumpf,-0.09953800693889528
TJ Grant,-0.06961256512315268
Mike Russow,0.10495707064692894
Simeon Thoresen,0.05668251227230912
Diego Nunes,0.15822705499787873
Wagner Prado,0.07550980090532464
Melvin Guillard,0.05387712301289061
Philip De Fries,-0.08755295322803908
Reuben Duran,0.24369877678323507
Jared Papazian,-0.021516564181313178
Mike Rio,0.3783166417802125
Colin Fletcher,-0.050734397041446735
Brendan Loughnane,nan
Nick Penner,-0.04655126851260973
Marcus LeVesseur,-0.09848221576678821
Mark Hominick,-0.0889686303011955
Matthew Riddle,-0.1423262062434215
Yasuhiro Urushitani,-0.057902731797917405
Rich Franklin,0.051962354920435425
Zhang Tiequan,0.06765637857272311
Luiz Cane,-0.01775782905506814
Josh Neer,-0.1624505336002186
Aaron Simpson,0.028771031338151152
Bart Palaszewski,0.2270610379394667
Dan Hardy,0.2732553438721107
John Hathaway,0.17556051475544535
DaMarques Johnson,0.23144683203815233
Jason Young,-0.062020016459206864
Matt Hamill,0.01716967849446911
Ken Stone,0.039827947356084414
Josh Grispi,0.4323539577159889
Cheick Kongo,-0.13236190402589526
Damacio Page,0.3014039743418991
Karlos Vemola,-0.19667463067939345
Cung Le,0.22592987585806534
Forrest Griffin,-0.17843882672993777
John Alessio,-0.30120487823925124
John Teixeira,nan
Delson Heleno,nan
Anistavio Medeiros,nan
Buddy Roberts,-0.008707348441811303
Henry Martinez,-0.05302363364183315
Jake Hecht,-0.05113310286354022
Jonathan Brookins,0.20393967537132718
Cody McKenzie,0.413286147481846
Amir Sadollah,0.5066359047880133
Jason MacDonald,0.01735229183040979
Jeff Curran,0.32484736083519367
Alex Soto,0.22291967089835973
Mike Massenzio,0.1384157779890312
Miguel Torres,0.4797039946302081
Oli Thompson,-0.0867250243292105
Mackens Semerzier,0.253343303999451
Norifumi Yamamoto,0.2719450174495768
Anton Kuivanen,0.1552063550193594
Nick Diaz,-0.3912290133669708
Dan Stittgen,-0.09547989173206001
Chael Sonnen,-0.05092940760036065
Joey Beltran,0.22934767004493029
Mike Easton,0.37786828808383643
Duane Ludwig,-0.037914324566069635
Kamal Shalorus,0.2263994504835772
Jorge Rivera,-0.269878367642026
Joseph Sandoval,-0.21532117844548163
Ricardo Funch,0.46645080221055923
Vladimir Matyushenko,0.005708408642781921
Tito Ortiz,-0.05263574350010451
Claude Patrick,0.23715180477047043
Krzysztof Soszynski,-0.03147490077195579
Rich Attonito,0.036667253512436576
Walel Watson,-0.10015665829843845
Stephan Bonnar,-0.25865574227955435
Tom Lawlor,-0.06914440652185522
Aaron Rosa,0.12353493135014301
Michihiro Omigawa,0.04204030769470789
John Maguire,-0.010253812690692369
Rob Broughton,0.12015847799090293
Chris Cope,0.2756212997543654
Tyson Griffin,0.19330846242222638
Brandon Vera,0.29493141928198785
Mirko Filipovic,0.32545928091246046
Steve Cantwell,0.5294302436922238
Shane Roller,0.19943250640606727
Matt Hughes,-0.0030486822444667286
Junior Assuncao,-0.14715287007298053
Alan Belcher,-0.21412853300387577
Clay Harvison,-0.056531873743928616
Dennis Hallman,-0.046438746981515816
Jeff Hougland,-0.07126048680210319
Daniel Roberts,0.09664702113160177
Joe Stevenson,0.04380217255465711
Christian Morecraft,-0.015533815706376623
Vagner Rocha,-0.26520520184305796
Dave Herman,0.058535306371747385
Jesse Bongfeldt,0.10441030360377992
Kenny Florian,-0.058918456272792984
Ryan McGillivray,nan
Chuck O'Neil,nan
Danny Downes,0.007138423733080008
Kendall Grove,0.3209264634675203
Cole Escovedo,0.09472890595201583
Jon Madsen,0.09931530714512388
Mario Miranda,0.07635186933513041
Sean McCorkle,-0.15404676068018652
Waylon Lowe,-0.002808401653275193
Ricardo Almeida,0.12934781829366565
Kurt Pellegrino,-0.22864362446189088
Rob Kimmons,0.18523859016738273
Tom Blackledge,nan
Maciej Jewtuszko,nan
Paul Taylor,0.21550948151347488
Phil Baroni,0.18523879980115518
Joe Doerksen,-0.12162670355234112
Pat Audinwood,0.07406555811174231
Sako Chivitchian,nan
Ian Loveland,-0.003532629358053284
Fredson Paixao,nan
Karo Parisyan,-0.19971972694805817
Gerald Harris,0.10475077980770992
Mike Lullo,-0.06095647154757383
Paul Kelly,0.2466251476363767
Kris McCray,-0.04058214653350453
Seth Petruzelli,0.3435769421873564
Mike Guymon,0.0763761238863752
James Wilks,-0.16024123578678046
James McSweeney,-0.006319360745946226
Spencer Fisher,-0.1731623965751889
Sean Sherk,0.15487606546983887
Matt Serra,0.30921075167333667
Steve Lopez,0.11019398988960288
Tomasz Drwal,-0.127768219380758
Brian Foster,0.05814166115822707
Andre Winner,-0.011302368460080356
Randy Couture,0.3219469515416252
Nick Osipczak,0.13759548604946592
Rodney Wallace,-0.11052441526891835
Dustin Hazelett,0.025384042157487435
Todd Brown,0.08396976479993419
James Irvin,-0.10494654878944273
Chris Lytle,0.06172197019279364
Forrest Petz,0.15505683546261056
Jamie Yager,nan
John Gunderson,0.1167144737826594
Keith Jardine,-0.0751904160928896
Josh Bryant,nan
David Loiseau,-0.23778783736208242
Chuck Liddell,-0.19643245539484258
Jason Brilz,-0.082510805403787
Jesse Forbes,-0.0025582462839579857
Marcus Davis,0.10985385983008272
Kevin Ferguson,0.19594963932424314
Yoshiyuki Yoshida,0.03995224363372714
Rob Emerson,0.11235465856088483
Caol Uno,0.30486346608105797
Nate Quarry,0.1844191626194078
Eliot Marshall,0.020025376456140328
Eric Schafer,0.10583332171767018
Chris Tuchscherer,0.020625136873400174
Martin Kampmann,-0.0724291899124097
Paul Daley,-0.12749913149867542
Ryan Jensen,-0.12526912595083448
Jake Rosholt,0.04108991544082692
Jesse Lennox,-0.15617466400080393
Mark Coleman,0.1719693076642369
Shannon Gugerty,-0.08045016187852827
Jason Dent,-0.28225091939284863
Brock Larson,0.36431580926601487
Tim Hague,-0.12936128599673918
Kyle Bradley,-0.22656239815903131
Drew McFedries,-0.08005486028586153
Denis Kang,0.3861190058018285
Tim Credeur,-0.08325207762117542
Shane Nelson,-0.16937781597414278
Mike Ciesnolevicz,-0.11099629197760451
Matt Veach,-0.04315378904160887
Jake O'Brien,-0.1807754005438176
Dan Cramer,-0.18972679254666308
Antoni Hardonk,0.05961086451476566
Wilson Gouveia,-0.1337332092715528
Rolando Delgado,0.03730256636492493
Steve Bruno,-0.09359657555927942
Dale Hartt,-0.08051702907848213
Justin McCully,-0.07271164077991343
Pete Sell,-0.06017211392254308
Hermes Franca,-0.20689448866562288
David Bielkheden,-0.013793347443338946
Per Eklund,0.03599683067026907
Ryo Chonan,-0.005727284951264465
Rory Markham,-0.015777347124027518
Nate Loughran,-0.06981199381463288
Kevin Burns,0.2810639989039867
Justin Buchholz,-0.22687408044868088
Dean Lister,-0.20155268847798818
Rich Clementi,-0.21280092666239375
Rameau Thierry Sokoudjou,0.09512814029152501
Goran Reljic,0.34397972255097253
Jason Day,-0.16330575854029883
Jonathan Goulet,-0.34433338347322195
Marcus Aurelio,-0.4244682490038713
Heath Herring,-0.1516185892724624
Jorge Gurgel,0.14552403642406286
Marvin Eastman,-0.061909019665806
Corey Hill,-0.15216982374598653
Eddie Sanchez,-0.24489111804228533
Roman Mitichyan,0.043923584520875594
War Machine,-0.25906145550508
Troy Mandaloniz,-0.12596730615514626
Matt Arroyo,-0.056250318316310326
Roger Huerta,-0.22767432435760546
Akihiro Gono,-0.06830868416218178
Tim Sylvia,-0.10701950558169565
Alvin Robinson,-0.47366124468197135
Matt Grice,-0.09401151962754697
Luke Cummo,0.045959900172625044
Houston Alexander,-0.03302132955173527
Jess Liaudin,-0.16954525563635198
Renato Sobral,-0.3308712099463869
Nate Mohr,-0.08030693219562746
Terry Martin,0.456360481447065
Din Thomas,-0.4709549858744657
Kalib Starnes,-0.08477084329785683
Kuniyoshi Hironaka,0.633831329400167
Drew Fickett,-0.20340616637641906
Jason Lambert,-0.47807706140408657
David Heath,0.41513733493813193
Logan Clark,nan
Travis Lutter,-0.3005281746141664
Pete Spratt,-0.24216401303693114
Scott Smith,0.4257160212102
Charles McCarthy,0.30421747834263524
Carmelo Marrero,-0.052020702944847064
Tony DeSouza,-0.144695688165981
Rory Singer,-0.4951962444600283
Anthony Torres,0.18764961256612783
Jeff Monson,-0.3067972343994426
Rob MacDonald,-0.556199001577315
Jorge Santiago,0.06765270750362457
Mike Nickels,-0.09351219486955062
Jeremy Horn,-0.006911308052024754
Evan Tanner,-0.10755863374645548
David Terrell,-0.1375765652440843
Dan Christison,-0.14615838842591772
Tom Murphy,nan
Paul Buentello,-0.01841442917668224
Marcio Cruz,-0.50556801378026
Jason Von Flue,-0.18584222192180228
Sam Hoger,-0.09779864040100021
Nick Thompson,-0.29251974495723326
Branden Lee Hinkle,-0.1148885282621647
Trevor Prangley,-0.14383306287285344
Matt Lindland,-0.171011090773085
Mike van Arsdale,-0.0836438337547072
Ivan Salaverry,-0.1863542584815447
Alex Karalexis,-0.14688236792657286
Mike Kyle,0.3913390819520426
Frank Trigg,-0.08064293215831213
Justin Eilers,-0.13074314677660312
Ken Shamrock,0.09108251468068575
Genki Sudo,nan
Jonathan Wiezorek,nan
Renato Verissimo,-0.030828271160767598
Lee Murray,nan
Wesley Correira,nan
Pedro Rizzo,nan
Keith Rockel,nan
Falaniko Vitale,nan
Kimo Leopoldo,nan
Vernon White,nan
Dave Strasser,nan
Gan McGee,nan
Carlos Newton,nan
Phillip Miller,nan
Ricco Rodriguez,nan
Ian Freeman,nan
Mark Weir,nan
Tony Fryklund,nan
Benji Radach,nan
Murilo Bustamante,nan
Eugene Jackson,nan
Gil Castillo,nan
Kevin Randleman,nan
Andrei Semenov,nan
Dave Menne,-0.1925316492007063
Jutaro Nakao,nan
Pat Miletich,nan
Semmy Schilt,nan
Shonie Carter,-0.11881216188341254
Fabiano Iha,nan
Bobby Hoffman,nan
Elvis Sinosic,-0.1695784980254021
Ben Earwood,nan
Mark Hughes,nan
Yuki Kondo,nan
Maurice Smith,nan
Tyrone Roberts,nan
Amaury Bitetti,nan
Laverne Clark,nan
Sanae Kikuta,nan
Ron Waterman,nan
Ikuhisa Minowa,nan
Scott Adams,nan
Tedd Williams,nan
Bob Cook,nan
Lance Gibson,nan
Kenichi Yamamoto,nan
Joe Slick,nan
Frank Shamrock,nan
Tim Lajcik,nan
Tsuyoshi Kohsaka,nan
Travis Fulton,nan
Pete Williams,nan
Marcelo Mello,nan
Sione Latu,nan
Gary Goodridge,nan
Mikey Burnett,nan
Tulio Palhares,nan
David Abbott,nan
Jerry Bohlander,nan
Tra Telligman,nan
Kazushi Sakuraba,nan
Alex Hunter,nan
Mark Kerr,nan
Dwayne Cason,nan
Dave Beneteau,nan
Kevin Jackson,nan
Dan Bobish,nan
Guy Mezger,nan
Steven Graham,nan
Jack Nilson,nan
Scott Ferrozzo,nan
Yoshiki Takahashi,nan
Don Frye,nan
Geza Kalman,nan
Dan Severn,nan
Steve Nelmark,nan
Mark Schultz,nan
Paul Varelans,nan
Oleg Taktarov,nan
Marco Ruas,nan
Remco Pardoel,nan
Patrick Smith,nan
Todd Medina,nan
Jon Hess,nan
Royce Gracie,nan
Steve Jennum,nan
Keith Hackney,nan
Harold Howard,nan
Johnny Rhodes,nan
Frank Hamaker,nan
Jason DeLucia,nan
Orlando Wiet,nan
Scott Morris,nan
Harry Hunsucker,nan
Montserrat Conejo,nan
Jesse Strader,nan
JP Buys,nan
Matheus Nicolau,-0.031611894977968805
Marcelo Rojo,nan
Rafa Garcia,nan
Jason Witt,0.01845261002471319
Ray Rodriguez,nan
Jinh Yu Frey,nan
Aleksandar Rakic,-0.11453293656647798
Askar Askarov,-0.07768989305669374
Carlos Ulberg,nan
Trevin Jones,-0.027550109454416664
Ronnie Lawrence,nan
Kevin Croom,-0.028542300912770508
Maxim Grishin,-0.05197171084295199
Nassourdine Imavov,nan
John Castaneda,0.02580490135520586
Danny Chavez,-0.0371570399043917
Drako Rodriguez,nan
Jared Vanderaa,nan
Casey O'Neill,nan
Philip Rowe,nan
Joselyne Edwards,nan
Justin Jaynes,-0.050895387517753854
Danilo Marques,0.012903628159355168
Jerome Rivera,-0.01280707202858411
Lara Procopio,nan
Michael Chandler,nan
Zhalgas Zhumagulov,-0.042652360402633524
Gaetano Pirrello,nan
Mounir Lazzez,-0.03998107805092251
Zarrukh Adashev,-0.03955153474657053
Mason Jones,nan
Sergey Morozov,nan
Manon Fiorot,nan
Dusko Todorovic,-0.04008321561419963
Khaos Williams,-0.05392306218465143
Taila Santos,nan
Cody Durden,-0.045147549502591394
Jamie Pickett,nan
Rafael Fiziev,-0.07779282929668
Sam Hughes,nan
Peter Barrett,-0.08184932666356073
John Allan,-0.07179088386898783
Jordan Leavitt,nan
Norma Dumont,nan
Parker Porter,-0.011075248634667563
Bill Algeo,-0.047312304320374574
Anderson Dos Santos,-0.05404537830828411
Nate Maness,-0.050700545618159565
Rachael Ostovich,nan
Brandon Royval,-0.06306980793844641
Jordan Wright,0.13516253238078393
Jennifer Maia,nan
Jared Gooden,nan
Sasha Palatnikov,nan
Dustin Stoltzfus,nan
Cory McKenna,nan
Kanako Murata,nan
Tony Gravely,-0.050466224044835445
Rhys McKee,-0.029417996100223047
Roque Martinez,0.03493105848635154
Jamey Simmons,nan
Ramiz Brahimaj,nan
Victor Rodriguez,nan
Charlie Ontiveros,nan
Kevin Natividad,nan
Liliya Shakirova,nan
Miranda Maverick,nan
Shavkat Rakhmonov,nan
Guram Kutateladze,nan
Mark Striegl,nan
Fares Ziam,-0.08415441466838762
KB Bhullar,nan
Dricus Du Plessis,nan
Alan Baudot,nan
Omar Morales,-0.05511621778727249
Tony Kelley,-0.042583433890160075
Stephanie Egger,nan
Tagir Ulanbekov,nan
Josh Culibao,-0.040790093206281165
Cameron Else,nan
Ludovit Klein,nan
Alex Da Silva,-0.09608011754026245
Jeff Hughes,-0.16121199207435863
David Dvorak,0.034029332401506796
Sarah Alpar,nan
TJ Laramie,nan
Khama Worthy,-0.09278179260525693
Austin Springer,nan
Christian Aguilera,-0.11714654112254029
Inoue Mizuki,nan
Alexander Munoz,nan
Wellington Turman,-0.11449016346367191
Jai Herbert,nan
Niklas Stolze,nan
Andreas Michailidis,nan
Chris Fishgold,0.11842174734522316
Jiri Prochazka,nan
Roman Bogatov,nan
Brianna Van Buren,nan
Max Rohskopf,nan
Klidson Abreu,-0.04491014428370092
Vince Morales,-0.0966298648539552
Drakkar Klose,0.02583130096888837
Saparbeg Safarov,-0.1024827753142048
Zarah Fairn,nan
Steve Garcia,nan
Shanna Young,nan
Lucie Pudilova,nan
Felipe Colares,-0.08465877920530078
Isabela de Padua,nan
Sergey Khandozhko,-0.13705318225856933
Chance Rencountre,-0.07575086566091184
Ben Askren,-0.07734110195707508
Thomas Gifford,-0.1796220752783187
Kron Gracie,0.0701331058238823
Hector Aldana,0.11799188868594528
Danilo Belluardo,-0.08109191724233764
Nohelin Hernandez,-0.13421770004467948
Carlos Huachin,-0.08116684126893406
Marcos Mariano,0.03346666934129745
Tristan Connelly,nan
Derrick Krantz,-0.07518097119906457
Jodie Esquibel,nan
Bobby Moffett,-0.01467976176234899
Hannah Goldy,nan
Yoshinori Horie,nan
Sarah Frota,nan
Jin Soo Son,0.026486616339721235
Sheymon Moraes,-0.0012808536904718136
Ryan Hall,-0.0676631326649341
Dan Moret,-0.048100011569387396
Nina Ansaroff,nan
Sung Bin Jo,nan
Duda Santana,nan
Jesus Pinedo,0.2918024229035684
Carlo Pedersoli Jr.,-0.06997004974749771
Justin Frazier,nan
Darrell Horcher,0.5796905956893212
Leah Letson,nan
Ricky Rainey,0.00510143440579001
Michel Batista,nan
Stefan Sekulic,nan
Terrion Ware,0.07504075906818593
Craig White,-0.07537240589351252
Tim Williams,0.02535924300353442
Jose Torres,-0.12982994969980072
Abu Azaitar,nan
Joe Giannetti,nan
Richie Smullen,nan
Allan Zuniga,nan
Melinda Fabian,nan
Mike Jackson,nan
Felipe Silva,0.0954881203532227
James Bochnovic,-0.011770997216558016
Dmitry Sosnovskiy,nan
Brian Camozzi,-0.06745222317196192
Galore Bofando,-0.06016449097762176
Ryan Janes,-0.03437695926965535
Bharat Kandare,nan
Ashkan Mokhtarian,-0.04680671885177526
Michel Quinones,-0.08136113854405033
Marcel Fortuna,-0.0826717369442744
Christian Colombo,0.2112825799902476
Chan-Mi Jeon,nan
Alex Reyes,nan
Azunna Anyanwu,nan
Andrew Holbrook,0.484745437651087
Abdul-Kerim Edilov,nan
Nick Roehrick,nan
Jesse Taylor,nan
Tom Gallicchio,nan
Jim Wallhead,0.05366108459491131
Alex Nicholson,0.1289650577138162
Michael McBride,-0.020501990666013707
Cindy Dandois,nan
Rashid Magomedov,-0.1216425423802309
Augusto Mendes,0.1083011619783715
Nathan Coy,0.30031694029223865
Alex Ricci,0.26111288351216383
JC Cottrell,-0.007898038422826582
Fredy Serrano,0.39531829481228
Sean O'Connell,-0.26329792853707606
Jonathan Meunier,-0.15788568879604237
Geane Herrera,0.05924710156137521
Milana Dudieva,nan
Heather Clark,nan
Jason Novelli,0.1552657314994621
Chris Avila,-0.02589366467393559
Leonardo Guimaraes,0.16297207420624765
Joey Gomez,0.14753670537096653
Cristina Stanciu,nan
Cody Pfister,-0.10751146083273488
Enrique Marin,0.09696665736676512
Fernando Bruno,0.026074879481265426
Anton Zafir,-0.06456980884150287
Mehdi Baghdad,-0.04335305841978104
Dileno Lopes,0.000952890928693799
Jerrod Sanders,-0.1443206298773468
Willie Gates,0.16382225680225665
Dominic Waters,0.15612893837021116
Rin Nakai,nan
Martin Svensson,nan
Levan Makashvili,-0.0503120102113427
Felipe Olivieri,nan
Tony Sims,-0.11600907010531572
Masanori Kanehara,0.3341282925281726
Marcin Wrzosek,nan
Konstantin Erokhin,-0.04019695043742853
Abner Lloveras,nan
Leo Kuntz,0.042251041876171805
Steve Kennedy,-0.0670463752794652
Gasan Umalatov,-0.04471378732045558
Ericka Almeida,nan
Jon Delos Reyes,0.17621319746868863
Roger Zapata,nan
Nazareno Malegarie,nan
Sirwan Kakai,0.11750076920742247
Hans Stringer,0.08475786570639272
Paul Redmond,0.09508357216025184
Lewis Gonzalez,nan
Joe Merritt,nan
Antonio Dos Santos,0.32992639298769744
Leonardo Morales,0.1297184851497263
Lisa Ellis,nan
Rocky Lee,nan
Justin Jones,0.34788874095727756
Shayna Baszler,nan
Cain Carrizosa,-0.04738640520730273
Roger Narvaez,-0.0955850341341846
Josh Copeland,-0.0301913925811769
Alex Torres,nan
Josh Shockley,0.04270305958589548
Rodrigo de Lima,0.21964888374005398
Andy Enz,0.05340439378608751
Stanislav Nedkov,0.3955198782508394
Shane Howell,-0.06971235240083326
Mats Nilsson,0.14596054381673412
Mike Rhodes,-0.11080595390907091
Garett Whiteley,-0.09571269846842499
Matt Hobar,-0.06332499847988128
Chris Heatherly,-0.009120492845204324
Humberto Brown Morrison,nan
