fighter,pearson
Charlie Ward,-0.18148025369680487
Leslie Smith,0.3111931732586474
Daniel Omielanczuk,0.4384030521666845
Travis Browne,0.03521587498062052
Joachim Christensen,-0.112838465772873
Josh Stansbury,0.297520871533011
Dong Hyun Kim,0.08286427016334875
Tarec Saffiedine,0.861917759111446
Naoki Inoue,0.018522589270681497
Kwan Ho Kwak,0.023426285965924398
Kiichi Kunimoto,0.215154116125554
Paulo Costa,-0.20424278643228166
Erick Silva,0.6573311863900531
Marco Beltran,0.45662540721419664
Luan Chagas,0.2590233550459152
Oliver Enkamp,-0.12515939756098104
Nicholas Musoke,0.18840465785177504
Reza Madadi,0.5237019743324748
Hector Sandoval,0.13265267606371997
Jessica Penne,nan
Patrick Williams,-0.08431150986359627
Will Brooks,0.4060711109830418
Brad Pickett,0.5707897727253207
Rony Jason,0.5558202426415837
Garreth McLellan,0.3191862574734683
Sam Sicilia,0.6695834786116348
Anderson Silva,-0.3254810709282205
Abel Trujillo,0.4545353482645941
Daniel Jolly,0.35350043006008947
Henrique da Silva,-0.1893598895128229
Bobby Nash,-0.02040550653318529
Marcos Rogerio de Lima,-0.028536207515188483
Jason Gonzalez,0.221138421774614
Dmitrii Smoliakov,-0.16009782533945222
Jocelyn Jones-Lybarger,nan
Brandon Thatch,0.4759645166732562
James Moontasri,0.4241944376130446
Cole Miller,0.46326321753291155
Bojan Velickovic,0.14335856469484415
Valerie Letourneau,nan
Tim Kennedy,-0.09555206055492922
Zach Makovsky,0.23177140355126
Joseph Gigliotti,-0.12657782024493952
Tiago dos Santos e Silva,-0.15392532812939042
Juliana Lima,nan
Keith Berish,0.464183502029699
Elvis Mutapcic,0.28515866352308056
Kyle Noke,0.4296860438979906
Yusuke Kasuya,0.08429606560693023
Seo Hee Ham,nan
Richard Walsh,0.009465592275334066
Ben Nguyen,0.6192105211775591
Yao Zhikui,0.22167942713119776
Ryan Bader,0.3005792767946504
Magnus Cedenblad,0.6521621255127452
Kyoji Horiguchi,0.064759416016763
Anna Elmose,nan
Gegard Mousasi,0.5328264353776748
Miesha Tate,nan
Erik Perez,0.5698347708956576
Erick Montano,-0.016253034271624858
Lukasz Sajewski,0.2609800156496612
Shamil Abdurakhimov,-0.19128404255206702
Cody East,0.1757608043990544
Jonathan Wilson,0.5826590142531238
Kelly Faszholz,nan
Godofredo Pepey,0.6478657168131712
Roy Nelson,0.6918056597557484
Glaico Franca Moreira,0.15918787186263827
Chris Wade,0.6741364620788514
Roan Carneiro,-0.057808739737581966
Augusto Montano,0.25914029654131754
Yancy Medeiros,0.27184806795110106
Taylor Lapilus,0.015335402213893753
Jessin Ayari,0.4554115062418874
Jarjis Danho,0.020394740648215167
Scott Askham,-0.11747109423334731
Shane Campbell,0.38554456479795224
Jeremy Kennedy,0.2653873157417355
Rick Story,-0.23234407012753194
Hyun Gyu Lim,0.4786828817021982
Anthony Johnson,-0.34996022540195987
Nate Diaz,-0.5982139865401945
Alberto Uda,-0.021379807001592158
Viktor Pesta,0.11758353539002385
Francisco Rivera,0.17153571715922664
Michael Graves,-0.15819885690834629
Cesar Arzamendia,0.03508753835951357
Jim Alers,0.4728719250575174
Michael McDonald,-0.051828967464202166
Cain Velasquez,-0.26064653178973707
Brock Lesnar,-0.4353940331360057
Cory Hendricks,-0.10629497827480663
Russell Doane,0.6433877616456637
Anthony Birchak,0.06185080972376451
Tamdan McCrory,-0.09713213681959408
Rory MacDonald,-0.03691792910469404
Steve Bosse,0.13861320867432209
Chris Beal,0.2768071992606476
Ali Bagautinov,0.4365572046113364
Dan Henderson,0.3823924033518698
Kevin Casey,0.14298041989699786
Chris Camozzi,0.5934888894106238
Antonio Silva,0.8938911268642857
Albert Tumenov,0.012508670611169025
Jon Tuck,0.42620738722419615
Yan Cabral,0.4099366478642701
Yuta Sasaki,0.7804708025498921
Efrain Escudero,0.3204112644456668
Oluwale Bamgbose,0.27833961663983803
Igor Pokrajac,0.4056041699615598
Ian Entwistle,0.15821898329973658
Filip Pejic,-0.19283633232597727
Robert Whiteford,0.1358410410561358
James Te Huna,0.2646583135497844
Brendan O'Reilly,-0.302494984657991
Julian Erosa,0.015138702175243875
Mike Wilkinson,0.24155703059786515
Norman Parke,-0.1629907198804691
Teemu Packalen,-0.01970063542763359
Daniel Sarafian,0.7430216193440347
Jonavin Webb,0.36490019866147483
Noad Lahat,0.22647172924495607
Josh Barnett,0.552802762695976
Matt Dwyer,0.46665767610229125
George Sullivan,-0.23435196601497252
Damon Jackson,0.33253003241340573
Maximo Blanco,0.7896595736430474
Patrick Cote,-0.19659588037065212
Diego Brandao,0.3830103005757596
Lorenz Larkin,0.3540103368168095
Sheldon Westcott,0.4202582906580389
Josh Samman,0.07184525546310298
Sarah Kaufman,nan
Hayder Hassan,-0.06151142974190537
